,tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview,genre_labels
4534,222981,6 candles,2013-09-20,2013,ta,[53],0.5247,7.7,3,"Ram and Lizzy lead a happy life with their son Gautham. On the boy's sixth birthday, they take him out to the beach where he goes missing. Ram begins a long hunt for his son, which takes him all over the country and drives him to the depths of despair. Will there be redemption in the end?",['Thriller']
4535,151363,Ethir Neechal,2013-05-01,2013,ta,"[10749, 35]",0.5369,6.442,26,Kunchithapatham's unique name becomes the butt of joke and ridicule for others. He relates his failures to his name and wants to change it. He meets an astrologer who is popular in giving fancy names that could bring luck to people. His named his changed to Harish and soon after his luck changes.,"['Romance', 'Comedy']"
4536,190663,Theeya Velai Seiyyanum Kumaru,2013-06-14,2013,ta,"[35, 18, 10749]",0.6666,5.364,22,"A man falls in love with a woman, a new recruit in his company. He seeks guidance from the `Love Guru' to win her heart, but problems arise when the guru learns that the man is in love with his sister.","['Comedy', 'Drama', 'Romance']"
4537,191735,Singam 2,2013-07-05,2013,ta,"[28, 35, 80]",0.6904,5.8,58,"Picking up the storyline from where Singam ended, Duraisingam has gone undercover after meeting the Home Minister and is working as an NCC officer in a school in Thoothukudi. The only people who know about this operation are the Chief Minister and Home Minister apart from himself.","['Action', 'Comedy', 'Crime']"
4538,216500,Desingu Raja,2013-08-23,2013,ta,[35],0.3637,4.938,8,"Idhayakkani and Thamarai fall in love but their villages, Pulipatti and Kilipatti, have been at each other’s throats for 50 years. Kani hopes to bring peace with their marriage but unfortunately, Thamarai’s dad is killed by his villagers. And, now, she and her uncle Veerasamy want revenge.",['Comedy']
4539,195771,Masani,2013-05-24,2013,ta,"[18, 53]",0.8033,0.0,0,"The brother of a rich landlord falls in love with a lower caste girl but his haughty sister-in-law murders him. The girl, who is pregnant with his child, is made an outcast and dies during childbirth only to return as a ghost and haunt the village.","['Drama', 'Thriller']"
4540,269819,Chandamama,2013-03-01,2013,ta,[],0.3826,0.0,0,"Chandhamama is a 2013 Tamil film written and directed by Radhakrishnan. The film features Karunas, Shweta Prasad and Harish Kalyan in the lead roles. The film released on March 1, 2013 to negative reviews.",[]
4541,269833,Oruvar Meethu Iruvar Sainthu,2013-04-26,2013,ta,"[10749, 18]",0.3079,0.0,0,,"['Romance', 'Drama']"
4542,1384647,Ilakana Pizhai - II,2013-10-25,2013,ta,"[18, 10749]",0.6863,0.0,0,A Tamil movie from 2013,"['Drama', 'Romance']"
4543,181010,Sundaattam,2013-03-07,2013,ta,[],0.7146,0.0,0,"Sundaattam is a 2013 Tamil film written and directed by Brahma G. Dev. Irfan and new-find Arundhathi play the hero and the heroine. Britto has composed the music and Achu of Maalai Pozhudhin Mayakathilaey fame, the background score. Sundattam is a film based on Carrom gambling in Royapuram area in North Madras.",[]
4544,269658,Arya Surya,2013-09-07,2013,ta,[],0.5302,5.5,1,"Aaryananda (Srinivasan) and Suryananda (Vishnupriyan), who aspire to enter the film industry, put a pair of smugglers behind bars. Surya is approached by the rich Chandralekha (Kovai Sarala) to spy on her flirtatious husband Kamalasekaran (Gangai Amaren). Meanwhile, the smugglers' boss plans to kidnap Aarya's girlfriend to teach the duo a lesson.",[]
4545,243706,Endrendrum Punnagai,2013-12-20,2013,ta,"[35, 10749]",0.652,6.5,15,"Gowtham has a troubled childhood once his mother goes astray. He develops a dislike towards women in general and would often been seen in a pensive mood. Things change for the better when he bonds with Sri and Baby at school. They make a pact that they would never marry in life. When circumstances force Sri and Baby to deviate from this, the bonding of the trio breaks and Gowtham comes to understanding how his perceived misconceptions about life is so untrue.","['Comedy', 'Romance']"
4546,189227,Soodhu Kavvum,2013-05-01,2013,ta,"[35, 53, 80]",0.4797,7.1,68,Dass specialises in small time kidnapping and has his own set of rules. The primary and most important among them is not to get involved with influential people. Three jobless youngsters meet Dass and the four take up an assignment for a hefty sum that throws away this primary rule and end up being chased by a dreaded policeman.,"['Comedy', 'Thriller', 'Crime']"
4547,161040,David,2013-02-01,2013,ta,"[28, 80, 18, 10749, 35]",0.5293,5.9,20,"The story is about two Davids living in different parts of India whose lives eventually come together in a twist of events., who are about to take a step which is going to change their lives forever.","['Action', 'Crime', 'Drama', 'Romance', 'Comedy']"
4548,224648,Naiyaandi,2013-10-11,2013,ta,"[35, 10749]",0.5873,3.1,17,"Chinna Vandu, the youngest of three brothers, falls in love with Vana Roja when she visits her grandmother, coinciding with the village carnival. After a few hiccups, their romance becomes mutual. Chinna Vandu has to then handle his family members, particularly his lovesick elder brothers, and also a dreaded goon who sets his eagle eyes on Roja.","['Comedy', 'Romance']"
4549,231298,Pandiya Naadu,2013-11-01,2013,ta,[28],0.7804,6.2,18,"Sivakumar is a timid young man, with a loving family in Madurai. His brother, a government official, earns the wrath of Simmakkal Ravi, the all-powerful gangster in the city. When he is murdered, Sivakumar and his father Kalayanasundaram plan to take revenge, in their own separate ways.",['Action']
4550,147815,Kadal,2013-02-01,2013,ta,"[28, 18, 10749]",0.4558,5.542,24,A wrongdoer is caught red-handed and he is not going to forgive the man who exposed him.,"['Action', 'Drama', 'Romance']"
4551,181268,Chennaiyil Oru Naal,2013-03-28,2013,ta,"[18, 53]",0.5027,5.722,9,A brain-dead youth's family agrees to donate his heart to a girl who needs an immediate heart transplant. A disparate group of people decide to complete this task by racing against time.,"['Drama', 'Thriller']"
4552,225701,Idharkuthane Aasaipattai Balakumara,2013-10-02,2013,ta,"[35, 10749]",0.5338,7.0,20,An indolent youth finds himself in trouble when his life gets intertwined with that of a straight-laced banker who is tormented with his demands from his boss.,"['Comedy', 'Romance']"
4553,155491,Alex Pandian,2013-01-12,2013,ta,"[28, 35]",0.4361,3.6,18,"Alex Pandian (Tamil: அலெக்ஸ் பாண்டியன்) is a Tamil action-masala film directed by Suraj that features Karthi and Anushka Shetty in the lead roles, while Santhanam plays a pivotal supporting role. Devi Sri Prasad composed the music. The film will also be dubbed and simultaneously released in Telugu as Bad Boy.","['Action', 'Comedy']"
4554,148240,Vatthikuchi,2013-03-15,2013,ta,"[28, 53]",0.5201,6.5,8,A share auto-driver gets entangled in a plot where 3 criminals want him dead.,"['Action', 'Thriller']"
4555,236808,Pizza 2: Villa,2013-11-14,2013,ta,"[27, 53]",0.3503,5.8,10,Jebin is a writer who is trying to get his work published. He comes to understand his financial status after his father's death. There is also a villa in Pondycherry that has been bequeathed to him by his dad about which he had no clue till then. His ensuing journey to the villa sets the ball rolling for interesting events that get unfurled slowly.,"['Horror', 'Thriller']"
4556,187188,Udhayam NH4,2013-04-18,2013,ta,"[10749, 53]",0.423,5.8,15,"Prabhu, a young college student, kidnaps his lover Rithika when her father disapproves of their relationship. Manoj Menon, an encounter specialist, is appointed to track them down.","['Romance', 'Thriller']"
4557,209305,Pattathu Yaanai,2013-07-26,2013,ta,"[28, 35, 10749]",0.414,4.2,9,"A bunch of wedding caterers lead by Santhanam run from trouble and land in Trichy - only to find more trouble. In Trichy, the problems are bigger than before and running away is not an option.","['Action', 'Comedy', 'Romance']"
4558,222979,Ya Yaa,2013-09-20,2013,ta,[35],0.2396,6.0,2,Dhoni (Shiva) falls in love with Seetha (Dhanshika) but his friend Sehwag (Santhanam) tries to break them apart because he wants to get him married to the buck-toothed councilor (Devadarshini) for personal gains.,['Comedy']
4559,259277,Bramman,2014-02-21,2014,ta,"[10749, 18]",5.0356,4.2,5,"Siva is fascinated by cinema and runs a rundown movie theater. With his theater in financial trouble, he goes to Chennai to meet his childhood friend Madankumar, who is now a film director, and seek his help.","['Romance', 'Drama']"
4560,292349,Burma,2014-09-12,2014,ta,"[53, 80]",3.801,3.8,3,"Sampath is an expert in car, seizing, and works for Atul Kulkarni, who is a financier in North Madras. Burma aka Parandhaman works under Sampath for peanuts and the moment he comes to know the true colors of his boss; he makes his crooked intelligence to show the jail for Sampath and eventually gains the trust from Atul after creating his own brand for siezing cars. Sampath comes back from the jail and secretly plans the downfall of Burma.  Burma gets an opportunity to seize 28 cars and he has completed 99% of his job without any fuss only to get stuck on the last car. What happens to Burma and to the rest of lead characters forms the rest of the story with parallel stories layered like a double decker sandwich.","['Thriller', 'Crime']"
4561,252722,Rummy,2014-01-31,2014,ta,"[10749, 53]",3.8,5.7,6,"Sakthi and Joseph, two college students, fall in love with girls from a family, which kills people to save their honour. Obviously, things are not going to end well.","['Romance', 'Thriller']"
4562,307000,Kayal,2014-12-25,2014,ta,[18],4.0004,5.6,5,"The story revolves around two friends who work hard, and spend their money travelling around the country. On one such trip, they accidentally help a pair of lovers elope, without realising it.  The family of the eloped young lady get angry, and suspect them of being friends of the eloped young man. They take the two friends home, and try to beat them to get the truth out them. One of the two friends falls for a girl named Kayal, who is working in the house, and he speaks of his love in front of everyone.  After the eloped young lady is brought home, and it is proven that the two friends were not involved in planning the elopement, they are allowed to go. Kayal travels to Kanyakumari to find the guy who loved her. The rest of the film tells of how they united, after many struggles.",['Drama']
4563,260791,Virattu,2014-03-21,2014,ta,"[80, 53]",3.6687,3.0,1,"Small-time crooks Sujiv and Sri get friendly with Ammu, an innocent young man carrying a huge sum in cash on a train. When Ammu's baggage becomes the target for a criminal and his gang, who are also on the train, the duo has to foil their plans.","['Crime', 'Thriller']"
4564,288046,Snehavin Kadhalarkal,2014-08-15,2014,ta,[10749],4.0561,0.0,0,Snehavin Kadhalarkal tells the story of Sneha (Advaitha) and her journey where she comes across several interesting male personalities and how she finally finds her true love.,['Romance']
4565,278259,Athithi,2014-06-27,2014,ta,"[9648, 53]",3.2711,4.0,1,A seemingly happy couple's life is turned upside down in a single day when a stranger walks into their life. He orders them to do the strangest of tasks if they want to see their daughter alive. What does he want?,"['Mystery', 'Thriller']"
4566,275300,Manjapai,2014-06-06,2014,ta,"[18, 35]",2.6163,6.0,2,"Venkatasamy (Raj Kiran), a helpful villager, comes to the city to spend time with his grandson Tamizh (Vimal), an IT professional whose dream is to settle in the US. Venkatasamy's straight talk and rural practices initially earn him the enmity of Tamizh's neighbors and girlfriend, Karthika (Lakshmi Menon). Eventually, things begin to change and he begins to win hearts. But by the time the city folks realize his value, tragedy strikes...","['Drama', 'Comedy']"
4567,263475,Kaththi,2014-10-22,2014,ta,"[28, 18]",3.118,7.135,104,"Kathiresan aka Kaththi, a criminal, escapes from the Kolkata prison and comes to Chennai, where he comes across his doppelganger Jeevanandham, fighting for his life after being shot at by unknown men. Kathir decides to pass off as Jeeva and make away with a lump sum amount but once he realizes who Jeeva really is, Kathir turns a crusader.","['Action', 'Drama']"
4568,257423,Thegidi,2014-02-28,2014,ta,"[80, 53]",1.6812,7.12,25,"Vettri joins a detective agency and is assigned a series of subjects to observe. He falls in love with Madhusree, one of his targets, and just when everything seems to be going fine, Vettri's subjects start dying mysteriously. Can he save Madhu before it is too late?","['Crime', 'Thriller']"
4569,242361,RA,2014-12-05,2014,ta,"[27, 53, 14]",2.4238,6.6,5,"Ra which means to Take away in Ancient Tolkappiyam , an apt title for the film which revolves around the lead character Ajay and his quest to find answers to the unsolved mystery in his life. Confused and baffled by the events happening around him, he is unsure if he is awake or still dreaming. With a deep intense meaning to all the occurrences around him, will he be able to break the shackles and come out victorious or succumb to the Devious foul play that is his mind itself is the Plot of the Movie .","['Horror', 'Thriller', 'Fantasy']"
4570,259837,Maan Karate,2014-04-04,2014,ta,[10749],2.3177,4.868,19,"Five friends meet a mystic in a forest who grants their wish — a newspaper from the future. They decide to get rich by using their knowledge of the future. They focus their efforts on Peter, a carefree youth from Royapuram, who is predicted by the newspaper to win a boxing match and present the prize money of Rs. 2 crores to the five friends. However, they are perplexed when they discover that Peter has absolutely no knowledge of boxing.",['Romance']
4571,272519,Aal,2014-09-19,2014,ta,[53],2.2284,7.5,1,"A man returns from vacation to find that his family has been kidnapped. He is handed over a cell phone, the caller on which gives him a set of instructions that he must follow to save his family. However, he soon realizes that he has been implicated in a bombing.",['Thriller']
4572,303695,Maindhan,2014-08-09,2014,ta,"[18, 28, 35]",2.1973,5.2,9,"After failing in his love life, Dev finds company in alcohol. In his state, he often sees an old man who gives him hints on how his day is going to turn out. One day, he accidentally bumps into a young boy from a shelter home. He realises there is an uncanny similarity between the boy and his ex-girlfriend, so he decides to get to know the boy further only to uncover something Dev didn't wish he knew in the first place.","['Drama', 'Action', 'Comedy']"
4573,260635,Venmegam,2014-02-21,2014,ta,[],1.8582,0.0,0,"Venmegam is a 2014 Tamil film directed by director duo Ram-Laxman and produced by Sujatha Sunitha Combines. The film features Vidharth and Ishara Nair in the lead roles, while Jaffer Hanni composes the film's music. The film was released on 21 February 2014 to mixed reviews.",[]
4574,262957,Amara,2014-02-28,2014,ta,[18],1.8493,3.0,1,"Amara, a jobless youngster who comes to Madurai to help his aunt, a vegetable vendor, with her business ends up incurring the wrath of an Assistant Commissioner of Police. He is forced to flee for his life. While on the run, he ends up meeting a politician's daughter, Thenmozhi, who, after losing her first love to her dad's wrath, eventually falls for him.",['Drama']
4575,273880,Amara Kaaviyam,2014-09-05,2014,ta,"[10749, 18]",1.5394,8.0,2,Class 12 students Jeeva and Karthika are in love but her parents are against their romance. Jeeva's aggressive streak only complicates matters. Will there be a happy ending for these youngsters?,"['Romance', 'Drama']"
4576,260819,Oru Modhal Oru Kadhal,2014-03-14,2014,ta,[],1.6727,4.0,1,"Karthik is left heartbroken when his girlfriend, Subha, breaks up with him. Thankfully, his grief is short-lived as he chances upon Anusha, his student, who could be THE girl for him.",[]
4577,262960,Vu,2014-02-07,2014,ta,[35],1.4605,3.0,1,"Ganesh, an assistant director, must win a challenge against his former roommates, who try to stop him from directing his first film, with an oddball set of assistant directors.",['Comedy']
4578,280948,Madras,2014-09-26,2014,ta,"[18, 28]",0.8652,7.9,36,"A portrayal of the lives of the people living in North Madras,  focusing on the politics inside the slums and how their plight remains the same, despite the political class luring them constantly during elections.","['Drama', 'Action']"
4579,262691,Tenaliraman,2014-04-18,2014,ta,"[35, 18]",0.6656,5.071,7,"In the fictional princely state of Vigada Nagar, the king's corrupt ministers strike a deal with the Chinese, giving them unrestricted access to trade in the kingdom. When the king makes a witty and intelligent fellow, Tenaliraman, as a minister, they are worried about their secret. Meanwhile, Tenaliraman seems to have a plan of his own...","['Comedy', 'Drama']"
4580,273864,Hogenakkal,2014-05-30,2014,ta,[],0.9461,0.0,0,"Hogenakkal is a romantic movie directed by M.R. Moorthy and produced by A. Tamilvanam, S. Murthi and BDS Thirupathi under the banners of Ezhil Productions. Prithvi, Babu, Jothi, M.R.Moorthy and Nizhalgal Ravi are in the lead roles.",[]
4581,246087,Jilla,2014-01-10,2014,ta,[28],1.0823,5.7,66,"A cop decides to take on his godfather, who raised him from childhood, and make him realize the error of his ways.",['Action']
4582,324005,Sutrula,2014-12-19,2014,ta,[],0.4491,0.0,0,"Sutrula is a 2014 Indian Tamil thriller film written and directed by V. Rajesh Alfred. The film features Richard, Mithun, Prajin, Sandra Jose, Srija and Ankitha in the lead roles, and was released in December 2014. The project began production in late 2012 with businessman Venkatraman and Ravikumar opting to fund Rajesh Alfred's first script. The team primarily shot scenes across Ooty, using an old palace at a cost of 1 lakh per day. A 75 schedule was also held in forests in early 2013, with Richard revealed to play a negative role. The team held their music release function in April 2013, with Sarath Kumar and R. B. Choudary attending as chief guests.  Despite completing production in early 2013, the film was delayed for almost a year, before the team geared up for a theatrical release in late 2014. For promotional purposes, the team hired out jeeps featuring a doll, a pivotal character in the film, and rode around the streets of Tamil Nadu.",[]
4583,411623,Vetti Pasanga,2014-01-02,2014,ta,[35],0.9851,0.0,0,"The film tells the story about Denes and Karadi, living in this 21st Century, and living life to the fullest just like any other youngsters. They aspire to be where the limelight is, work for their dough but with an exception, their lives also bring the fast life of cheating and deceiving if only to lead the life of the rich and famous, but in this case, a wannabe life of the rich and famous. Just like any other teenagers fresh from college, starting out their lives seem like a possible feat where the sky is the limit, and as the saying goes, go where no man has gone before and have no fear treading on calm water.  Read more at http://www.cinema.com.my/movies/details.aspx?search=2013.9319.vettipasanga.17904#xbVUUTXZZOUk4kxq.99",['Comedy']
4584,1382647,Devathai sonna kavithai,2014-01-01,2014,ta,[],0.7828,0.0,0,It is a 2014 Tamil movie,[]
4585,256968,Kochadaiiyaan,2014-05-23,2014,ta,"[28, 12, 16]",0.7268,5.4,37,"A noble warrior seeks revenge against the ruler of his kingdom, who killed his father. At the same time, he also ends up upsetting the neighbouring enemy kingdom's ruler.","['Action', 'Adventure', 'Animation']"
4586,1382610,Nila Kaaikirathu,2014-05-23,2014,ta,[18],0.7823,0.0,0,It is a 2014 Tamil movie.,['Drama']
4587,278258,Anjaan,2014-08-15,2014,ta,"[28, 53, 80]",0.8086,5.6,49,"A man travels to Mumbai in search of his estranged brother, a feared figure in the criminal underworld. As he follows the trail through gang rivalries and shifting alliances, he uncovers a complex web of loyalty, deception, and violence that blurs the line between justice and revenge.","['Action', 'Thriller', 'Crime']"
4588,262970,Velaiyilla Pattathari,2014-07-18,2014,ta,"[18, 35, 28]",0.7181,7.5,71,"Raghuvaran, who is unemployed for years, gets his dream job but a powerful rival is keen to put him down. Can he take on his adversary?","['Drama', 'Comedy', 'Action']"
4589,247504,Veeram,2014-01-10,2014,ta,"[28, 35]",0.76,5.3,42,"A straightforward man, who uses violence to settle disputes, decides to mend his ways for the sake of his lover, but when he learns that her family is in danger, he decides to save them at all cost.","['Action', 'Comedy']"
4590,280871,Ramanujan,2014-07-11,2014,ta,"[18, 36]",0.554,6.5,6,A prodigious Indian mathematician has to overcome poverty and prejudices and make a mark with the help of his British mentor.,"['Drama', 'History']"
4591,263505,Arima Nambi,2014-07-04,2014,ta,"[53, 28]",0.3391,5.2,9,"When Anamika, the girl who he is on a date with, is kidnapped, Arjun goes to the police for help and gets into a dangerous situation from where there is no escape.","['Thriller', 'Action']"
4592,322288,Retta Vaalu,2014-09-19,2014,ta,"[35, 18, 10749]",0.3469,0.0,0,"A boy's life is affected when his mother neglects him and shows all her affection to his elder brother.  Desika made his directorial debut with the film, after having apprenticed under Thambi Ramaiah, Sairamani and Sakthi Chidambaram for fifteen years. He approached real estate businessman Jaya Ilavarasan with the script and succeeded in convincing him to make his first film. The team began filming scenes across Chennai in September 2012 under the title of Vaalu. During production, the film faced a legal tussle over the title with the makers of the Silambarasan starrer Vaalu. The Producers Council concluded that Desika's team had not registered the title and subsequently the film used Rettai Vaalu instead.  The music for the film was composed by V. Selvaganesh and the lyrics were written by Vairamuthu. In June 2013, the team held an audio launch function where the first CD was released by Vairamuthu and received by producers R. B. Choudary and Keyar.","['Comedy', 'Drama', 'Romance']"
4593,270766,Jigarthanda,2014-08-01,2014,ta,"[10402, 80, 35, 53]",0.7578,7.5,69,A budding director endeavors to research a merciless gangster for making a film on gangsterism. But his secret attempts to conduct the research fail when he gets caught for snooping.,"['Music', 'Crime', 'Comedy', 'Thriller']"
4594,270767,Poovarasam Peepee,2014-05-30,2014,ta,[12],0.7344,3.5,2,"Three boys, who are spending their summer vacation together, witness a crime and decide to bring the guilty to book.",['Adventure']
4595,263476,Saivam,2014-06-27,2014,ta,"[18, 10751]",0.5418,6.4,7,"Tamizhselvi, a little girl, is the darling of the Kathiresan household. She is fond of her pet rooster Paapa, but her grandfather Kathiresan plans to offer Paapa as a sacrifice to their god in the interest of his family. What happens when the rooster goes missing?","['Drama', 'Family']"
4596,251636,Pannaiyarum Padminiyum,2014-02-07,2014,ta,"[35, 10751, 18]",0.6885,7.316,19,"A kind and respected village landlord acquires a vintage Premier Padmini car from his friend and cherishes it more than anything else. Over time, the entire village grows attached to the car, forming an emotional bond with it. His wife, however, refuses to ride in it until he learns to drive, so he decides to surprise her with a ride on their wedding anniversary. But before he can fulfill his promise, the car is taken away due to unforeseen circumstances. Will they ever get it back? A deeply emotional tale of love, nostalgia, and the heartfelt connection between an elderly couple and their cherished car.","['Comedy', 'Family', 'Drama']"
4597,280959,Kaaviya Thalaivan,2014-11-07,2014,ta,"[10749, 36, 18]",0.6519,7.0,10,"Two rival artists at Sivadas Swamigal's drama troupe compete in everything they do. While one of them goes on to become successful, the other fails in life.","['Romance', 'History', 'Drama']"
4598,300425,Lingaa,2014-12-12,2014,ta,"[28, 35, 18]",0.6072,5.2,62,"After being turned down by the ruling Britons, the rightful heir to a famous dynasty inspires local villagers to build a dam themselves. A small-time thief reforms after learning about the role played by his grandfather in building a dam.","['Action', 'Comedy', 'Drama']"
4599,280954,Killadi,2015-01-30,2015,ta,"[28, 18, 10751]",5.3857,2.5,2,"An angry young man gives refuge to a rich girl, whose arrogant mother is forcing her to marry her rowdy uncle.","['Action', 'Drama', 'Family']"
4600,332083,Urumeen,2015-12-04,2015,ta,"[28, 14, 53]",5.3363,6.8,4,A freedom fighter betrayed by his best friend is reborn along with him in the modern era and is guided by a magical book that also hints this might not be his second birth.,"['Action', 'Fantasy', 'Thriller']"
4601,280877,Bhooloham,2015-12-24,2015,ta,"[28, 10749]",4.6063,5.912,17,A greedy TV channel owner tries to rake in the moolah by pitting a reluctant local boxer against a notorious international champion.,"['Action', 'Romance']"
4602,320906,Orange Mittai,2015-07-31,2015,ta,"[18, 35]",4.2409,5.9,15,The journey of an old man and an EMT specialist in an ambulance becomes unexpectedly meaningful for both of them.,"['Drama', 'Comedy']"
4603,330399,Rajathandhiram,2015-03-13,2015,ta,"[10749, 80, 18, 53, 35]",3.2324,6.6,7,"Three small-time criminals take up an offer to rob one of the biggest jewellery shops in the city. Will they be successful in their attempt, given that the store's owner, a ruthless man, is aware of the plan?","['Romance', 'Crime', 'Drama', 'Thriller', 'Comedy']"
4604,270773,Kallappadam,2015-03-20,2015,ta,[18],3.2701,7.0,1,"Four aspiring film technicians decide to steal from the producer who rejected their script to fund their movie. Meanwhile, the producer's paramour — a former actress — also plans to loot him with the help of her boyfriend. Who succeeds in the end?",['Drama']
4605,330409,Aivaraattam,2015-03-13,2015,ta,[],3.1877,5.0,1,"A village's junior and senior teams compete against one another for the cup in a football tournament. But there's more at stake here as the team has stepbrothers playing against each other, and warring brothers as coaches.",[]
4606,262973,Anegan,2015-02-13,2015,ta,"[35, 9648, 10749, 53]",3.4654,6.3,36,Madhumitha is convinced that she and her colleague Ashwin were lovers in their past lives and have been brought together by fate. Is there any truth to this or is she merely hallucinating?,"['Comedy', 'Mystery', 'Romance', 'Thriller']"
4607,359122,Strawberry,2015-09-11,2015,ta,[27],3.3276,2.5,2,A taxi driver is befriended by a medium who tells him that a spirit is trying to communicate with him. Who is this spirit and what does it want?,['Horror']
4608,280170,Sivappu,2015-10-16,2015,ta,[10749],3.6043,5.0,2,"Konaar, the in-charge at a construction, takes in Sri Lankan refugees who have escaped from their welfare camp. Pandiyan, a worker, falls in love with Parvathy, a refugee. The couple elopes and Konaar seeks the help of a minister to unite them. But, the politician sees this incident as his only chance to win an election",['Romance']
4609,280942,Romeo Juliet,2015-06-12,2015,ta,"[35, 18, 10749]",3.6981,5.974,19,"Aishwarya, an air hostess, wants to marry a millionaire, but mistakes Karthik, a gym trainer, for a rich guy and woos him. She calls off the romance when she discovers that he isn't well off, but Karthik will not let her leave that easily.","['Comedy', 'Drama', 'Romance']"
4610,329588,Bench Talkies,2015-03-06,2015,ta,"[28, 35, 18]",3.1238,6.0,1,"Bench Talkies is a compilation of six films from six filmmakers. The one recognizable name is, of course, Karthik Subbaraj, while the others are all aspiring directors. The films deal with various subjects and are in different genres and are of varying quality.","['Action', 'Comedy', 'Drama']"
4611,460799,Lavakusa,2015-06-12,2015,ta,[10749],2.5065,0.0,0,2015 Telugu Movie,['Romance']
4612,328376,Touring Talkies,2015-01-30,2015,ta,[18],1.8723,4.0,1,"A 75-year-old man, who is one the verge of dying, goes searching for the lover from his youth. Does he find her? A school girl from a lower caste is raped and murdered by two powerful upper caste men. Her elder sister takes revenge in her own style...",['Drama']
4613,371933,Thiruttu VCD,2015-09-24,2015,ta,"[10749, 35]",2.0765,4.0,1,"Herp, unknownly get tasked to bring drugs in a vehicle. He assigns a team to act as a family. This was done to capture the don and other rowdies.","['Romance', 'Comedy']"
4614,340311,Soan Papdi,2015-05-29,2015,ta,"[53, 35, 80]",1.9832,1.0,1,"A young man and his fiancée returning from their shopping are surprised to find in their car a little boy who doesn’t know his way home. Meanwhile, they get a call from a gangster asking them to bring the boy to him. What’s the mystery around the boy?","['Thriller', 'Comedy', 'Crime']"
4615,453964,Pallikoodam Pogamale,2015-10-30,2015,ta,[],1.864,0.0,0,There are two students Vijay and Kayal. Vijay is the son of a cab driver while Kayal comes from a rich family.  The story gets interesting when Kayal and Vijay goes missing after school hours. The parents of Vijay and Kayal lodges a police complaint in order to find them. Ganesh takes up the case and starts the investigation.,[]
4616,330418,Indru Netru Naalai,2015-06-26,2015,ta,"[35, 878, 53]",1.8402,7.7,38,"Elango and his astrologer friend Pulivetti Arumugam come in possession of a time machine and start profiting from it. However, their meddling with time prevents the death of a gangster, who begins to wreck havoc in their lives.","['Comedy', 'Science Fiction', 'Thriller']"
4617,280090,Sandamarutham,2015-02-20,2015,ta,"[10751, 28, 18]",1.1751,6.0,2,"Sandamarutham is an age old story of an honest cop and his mission against a deadly villain, the only silver lining here is that Sarath Kumar has played both the villain and hero. Sarveswaran (Sarath Kumar) is a deadly don in Kumbakonam and he runs the underworld chemical bomb business to devastate the entire country. Mean time, we are shown another Sarath Kumar (Suriya) who is an undercover cop and he gets to know the real side through his honest cop friend Thirumalai (Samuthira Kani) who was murdered by the same chemical bomb. On his mission Suriya also encounters RR (Radharavi) who is a close friend of Sarveshwaran. The rest of the story tells how Suriya knocks down Sarveswaran.","['Family', 'Action', 'Drama']"
4618,263471,I,2015-01-04,2015,ta,"[53, 28, 10749]",1.7272,6.724,123,A deformed hunchback kidnaps a bride and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.,"['Thriller', 'Action', 'Romance']"
4619,374117,Tharkappu,2015-12-31,2015,ta,"[28, 18, 53]",0.9817,4.0,1,"An encounter specialist learns the hard truth that all his encounter operations have been to safeguard the interests of corrupt politicians and businessmen. But before he can undo the damage, it is too late; and four innocents become collateral damage as well.","['Action', 'Drama', 'Thriller']"
4620,264045,Purampokku Engira Podhuvudamai,2015-05-01,2015,ta,"[28, 80, 18]",0.7223,6.2,8,"A revolutionary is sentenced to death for his anti-national activities. And so begins a battle of wits between the prison officer and his comrades, who try to rescues him with the help of the reluctant hangman who has been selected to deliver the punishment.","['Action', 'Crime', 'Drama']"
4621,330411,Thoppi,2015-03-06,2015,ta,[18],0.9002,5.0,1,"A young man from a community of robbers aspires to become a cop and acts as an informer. However, the local inspector and a minister are keen to see him out of their way.",['Drama']
4622,364514,Maiem,2015-10-16,2015,ta,[53],1.3978,3.0,1,"Three people are trapped inside an ATM on the outskirts of the city with a stranger waiting outside to attack them. With no means to seek help, can they get out alive?",['Thriller']
4623,348169,Baby,2015-07-03,2015,ta,[27],0.5221,6.8,5,A young girl becomes friendly with a ghost but her sister is terrorized by it forcing a split between their parents. Who is the ghost and why is she after the girl?,['Horror']
4624,369684,Vellaiya Irukiravan Poi Solla Maatan,2015-12-24,2015,ta,[35],1.0024,3.5,2,"A young man decides to blackmail his ex for money and use the cash for his father's medical treatment. And thus, he sets in motion a long chain of blackmails that go all the way to a kingmaker in national politics.",['Comedy']
4625,327915,Sakalakala Vallavan,2015-07-31,2015,ta,"[10749, 35, 18]",1.4512,4.5,11,Sakthi is in love with Anjali but marries city girl Divya because his father has given his word to her dad. But Divya is least interested in making the marriage work and wants a divorce...,"['Romance', 'Comedy', 'Drama']"
4626,363182,Kathukutty,2015-10-09,2015,ta,[18],0.5143,3.5,2,The wastrel son of a veteran politician is chosen by the party high command as an electoral candidate. His one redeeming quality is that he empathises with farmers and their plight. Can he overcome the schemes of the rival party's candidate and fight for the land he cares so much for?,['Drama']
